size,digits,algo,trial,elapsed,muls,adds
8,8,schoolbook,0,0.00028750000637955964,512,512,,0,1326613077329400020,"[[17009306634962419, 18059295566839374], [29663905321572385, 37177332147274702]]","{""ok"": true, ""elapsed"": 0.00028750000637955964, ""muls"": 512, ""adds"": 512, ""sample"": [[17009306634962419, 18059295566839374], [29663905321572385, 37177332147274702]], ""checksum"": 1326613077329400020}
","[decimal_gemm] SCHOOLBOOK result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000288
"
8,8,schoolbook,1,0.00029460000223480165,512,512,,0,1341821518233965154,"[[16934274487911678, 14364334294615753], [17549079894566761, 17783927674682550]]","{""ok"": true, ""elapsed"": 0.00029460000223480165, ""muls"": 512, ""adds"": 512, ""sample"": [[16934274487911678, 14364334294615753], [17549079894566761, 17783927674682550]], ""checksum"": 1341821518233965154}
","[decimal_gemm] SCHOOLBOOK result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000295
"
8,8,schoolbook,2,0.0003183000080753118,512,512,,0,1375764550222656132,"[[8191904281791392, 19149311546599489], [9169536688884725, 23199016640873904]]","{""ok"": true, ""elapsed"": 0.0003183000080753118, ""muls"": 512, ""adds"": 512, ""sample"": [[8191904281791392, 19149311546599489], [9169536688884725, 23199016640873904]], ""checksum"": 1375764550222656132}
","[decimal_gemm] SCHOOLBOOK result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000318
"
8,8,karatsuba,0,0.000304899993352592,512,512,,0,1334985091286317772,"[[20145349161863031, 15186203429784506], [28107737719923274, 22699859594142579]]","{""ok"": true, ""elapsed"": 0.000304899993352592, ""muls"": 512, ""adds"": 512, ""sample"": [[20145349161863031, 15186203429784506], [28107737719923274, 22699859594142579]], ""checksum"": 1334985091286317772}
","[decimal_gemm] KARATSUBA result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000305
"
8,8,karatsuba,1,0.0002792000013869256,512,512,,0,1533161562253938802,"[[18342670047477827, 17163910611891954], [19465896867971656, 16870526706384011]]","{""ok"": true, ""elapsed"": 0.0002792000013869256, ""muls"": 512, ""adds"": 512, ""sample"": [[18342670047477827, 17163910611891954], [19465896867971656, 16870526706384011]], ""checksum"": 1533161562253938802}
","[decimal_gemm] KARATSUBA result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000279
"
8,8,karatsuba,2,0.0002860000095097348,512,512,,0,1486905261677422836,"[[24063729251882907, 34719079926188249], [15485557121288123, 24067836330860817]]","{""ok"": true, ""elapsed"": 0.0002860000095097348, ""muls"": 512, ""adds"": 512, ""sample"": [[24063729251882907, 34719079926188249], [15485557121288123, 24067836330860817]], ""checksum"": 1486905261677422836}
","[decimal_gemm] KARATSUBA result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000286
"
8,8,strassen,0,0.000298400002066046,512,512,,0,1606109165297343707,"[[19774631701984615, 18730541452963634], [25374542280234944, 24201508711367728]]","{""ok"": true, ""elapsed"": 0.000298400002066046, ""muls"": 512, ""adds"": 512, ""sample"": [[19774631701984615, 18730541452963634], [25374542280234944, 24201508711367728]], ""checksum"": 1606109165297343707}
","[decimal_gemm] STRASSEN result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000298
"
8,8,strassen,1,0.0003159000043524429,512,512,,0,1245171496203636191,"[[18194163730534327, 23802268150895432], [22011276779438487, 22139151390350078]]","{""ok"": true, ""elapsed"": 0.0003159000043524429, ""muls"": 512, ""adds"": 512, ""sample"": [[18194163730534327, 23802268150895432], [22011276779438487, 22139151390350078]], ""checksum"": 1245171496203636191}
","[decimal_gemm] STRASSEN result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000316
"
8,8,strassen,2,0.000364200008334592,512,512,,0,1230954478802899156,"[[7137506961012586, 11567805469359970], [9960283194031924, 22703079031801539]]","{""ok"": true, ""elapsed"": 0.000364200008334592, ""muls"": 512, ""adds"": 512, ""sample"": [[7137506961012586, 11567805469359970], [9960283194031924, 22703079031801539]], ""checksum"": 1230954478802899156}
","[decimal_gemm] STRASSEN result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000364
"
8,16,schoolbook,0,0.0004481000069063157,512,512,,0,14746597023087650951124462797000812,"[[255990130971640732318358209971874, 247055342894398790373837381960199], [267071037317972867631403815522179, 197138562899349716245818460226014]]","{""ok"": true, ""elapsed"": 0.0004481000069063157, ""muls"": 512, ""adds"": 512, ""sample"": [[255990130971640732318358209971874, 247055342894398790373837381960199], [267071037317972867631403815522179, 197138562899349716245818460226014]], ""checksum"": 14746597023087650951124462797000812}
","[decimal_gemm] SCHOOLBOOK result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000448
"
8,16,schoolbook,1,0.0005228000081842765,512,512,,0,14014229607377120670195170785106126,"[[239945925417604966041715407454900, 231868139403162809672904179804903], [235842186318552605367969644110058, 225887472252974675740380054601913]]","{""ok"": true, ""elapsed"": 0.0005228000081842765, ""muls"": 512, ""adds"": 512, ""sample"": [[239945925417604966041715407454900, 231868139403162809672904179804903], [235842186318552605367969644110058, 225887472252974675740380054601913]], ""checksum"": 14014229607377120670195170785106126}
","[decimal_gemm] SCHOOLBOOK result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000523
"
8,16,schoolbook,2,0.0004783000040333718,512,512,,0,11229529945889883696323891789515712,"[[159439213333400140613588734281224, 274258630542392880849383190520220], [125588979884507757288649164368729, 310214837894330808829436159480413]]","{""ok"": true, ""elapsed"": 0.0004783000040333718, ""muls"": 512, ""adds"": 512, ""sample"": [[159439213333400140613588734281224, 274258630542392880849383190520220], [125588979884507757288649164368729, 310214837894330808829436159480413]], ""checksum"": 11229529945889883696323891789515712}
","[decimal_gemm] SCHOOLBOOK result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000478
"
8,16,karatsuba,0,0.0004440000047907233,512,512,,0,12515426396362068970685247083551577,"[[303035945301049621004287783357588, 173375612521928599402610200838003], [374400954251877248014947061183820, 208175740865209717744305249230914]]","{""ok"": true, ""elapsed"": 0.0004440000047907233, ""muls"": 512, ""adds"": 512, ""sample"": [[303035945301049621004287783357588, 173375612521928599402610200838003], [374400954251877248014947061183820, 208175740865209717744305249230914]], ""checksum"": 12515426396362068970685247083551577}
","[decimal_gemm] KARATSUBA result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000444
"
8,16,karatsuba,1,0.00046889999066479504,512,512,,0,13706962593297729375618896918461051,"[[212742780980527108096932362670978, 302939157967887590555738928768131], [125136803344902905740977229951931, 221236488232315575197417969850204]]","{""ok"": true, ""elapsed"": 0.00046889999066479504, ""muls"": 512, ""adds"": 512, ""sample"": [[212742780980527108096932362670978, 302939157967887590555738928768131], [125136803344902905740977229951931, 221236488232315575197417969850204]], ""checksum"": 13706962593297729375618896918461051}
","[decimal_gemm] KARATSUBA result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000469
"
8,16,karatsuba,2,0.0005756999889854342,512,512,,0,10606307601156316287716057386120301,"[[204023163009797289222848561632724, 221365840058734934049983156688495], [171484223587389000543805605967023, 240201335308281565759202208702461]]","{""ok"": true, ""elapsed"": 0.0005756999889854342, ""muls"": 512, ""adds"": 512, ""sample"": [[204023163009797289222848561632724, 221365840058734934049983156688495], [171484223587389000543805605967023, 240201335308281565759202208702461]], ""checksum"": 10606307601156316287716057386120301}
","[decimal_gemm] KARATSUBA result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000576
"
8,16,strassen,0,0.00046889999066479504,512,512,,0,14117742285614020531702167787469822,"[[235713707629427970811720131783457, 223010114058923750530387188945753], [195763335681785839054235867134422, 256214117206955370970652899363435]]","{""ok"": true, ""elapsed"": 0.00046889999066479504, ""muls"": 512, ""adds"": 512, ""sample"": [[235713707629427970811720131783457, 223010114058923750530387188945753], [195763335681785839054235867134422, 256214117206955370970652899363435]], ""checksum"": 14117742285614020531702167787469822}
","[decimal_gemm] STRASSEN result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000469
"
8,16,strassen,1,0.00045059999683871865,512,512,,0,14261854529643140977025750367648615,"[[224848125515032667876772950460911, 232026044705147094123124078165224], [213083810657633501634719807413812, 247777063409104297968028070577741]]","{""ok"": true, ""elapsed"": 0.00045059999683871865, ""muls"": 512, ""adds"": 512, ""sample"": [[224848125515032667876772950460911, 232026044705147094123124078165224], [213083810657633501634719807413812, 247777063409104297968028070577741]], ""checksum"": 14261854529643140977025750367648615}
","[decimal_gemm] STRASSEN result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000451
"
8,16,strassen,2,0.0004856000014115125,512,512,,0,12779835418440458294758806621282492,"[[102494576056734568491227727035648, 189595146074521949367513103779675], [106923507271416474302911776265445, 230767881123086436019899387121707]]","{""ok"": true, ""elapsed"": 0.0004856000014115125, ""muls"": 512, ""adds"": 512, ""sample"": [[102494576056734568491227727035648, 189595146074521949367513103779675], [106923507271416474302911776265445, 230767881123086436019899387121707]], ""checksum"": 12779835418440458294758806621282492}
","[decimal_gemm] STRASSEN result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000486
"
16,4,schoolbook,0,0.0012126999936299399,4096,4096,,0,105230557124,"[[576127218, 434350927], [345642864, 250773128]]","{""ok"": true, ""elapsed"": 0.0012126999936299399, ""muls"": 4096, ""adds"": 4096, ""sample"": [[576127218, 434350927], [345642864, 250773128]], ""checksum"": 105230557124}
","[decimal_gemm] SCHOOLBOOK result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001213
"
16,4,schoolbook,1,0.001061300004948862,4096,4096,,0,100328051476,"[[434178846, 432606934], [434023978, 408514961]]","{""ok"": true, ""elapsed"": 0.001061300004948862, ""muls"": 4096, ""adds"": 4096, ""sample"": [[434178846, 432606934], [434023978, 408514961]], ""checksum"": 100328051476}
","[decimal_gemm] SCHOOLBOOK result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001061
"
16,4,schoolbook,2,0.0011276000004727393,4096,4096,,0,106780857275,"[[413071681, 286593309], [393142753, 358568508]]","{""ok"": true, ""elapsed"": 0.0011276000004727393, ""muls"": 4096, ""adds"": 4096, ""sample"": [[413071681, 286593309], [393142753, 358568508]], ""checksum"": 106780857275}
","[decimal_gemm] SCHOOLBOOK result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001128
"
16,4,karatsuba,0,0.001068400000804104,4096,4096,,0,110688966113,"[[581031645, 544158149], [535727578, 458742019]]","{""ok"": true, ""elapsed"": 0.001068400000804104, ""muls"": 4096, ""adds"": 4096, ""sample"": [[581031645, 544158149], [535727578, 458742019]], ""checksum"": 110688966113}
","[decimal_gemm] KARATSUBA result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001068
"
16,4,karatsuba,1,0.001086299991584383,4096,4096,,0,103777681461,"[[283389353, 164401160], [515540480, 308238139]]","{""ok"": true, ""elapsed"": 0.001086299991584383, ""muls"": 4096, ""adds"": 4096, ""sample"": [[283389353, 164401160], [515540480, 308238139]], ""checksum"": 103777681461}
","[decimal_gemm] KARATSUBA result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001086
"
16,4,karatsuba,2,0.0010685999877750874,4096,4096,,0,101972839618,"[[295871142, 319498228], [201327697, 256285400]]","{""ok"": true, ""elapsed"": 0.0010685999877750874, ""muls"": 4096, ""adds"": 4096, ""sample"": [[295871142, 319498228], [201327697, 256285400]], ""checksum"": 101972839618}
","[decimal_gemm] KARATSUBA result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001069
"
16,4,strassen,0,0.0010886000090977177,4096,4096,,0,105092051149,"[[483210393, 438734113], [390997009, 352794560]]","{""ok"": true, ""elapsed"": 0.0010886000090977177, ""muls"": 4096, ""adds"": 4096, ""sample"": [[483210393, 438734113], [390997009, 352794560]], ""checksum"": 105092051149}
","[decimal_gemm] STRASSEN result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001089
"
16,4,strassen,1,0.0010776999988593161,4096,4096,,0,108270286643,"[[352711776, 438032807], [370417141, 384898299]]","{""ok"": true, ""elapsed"": 0.0010776999988593161, ""muls"": 4096, ""adds"": 4096, ""sample"": [[352711776, 438032807], [370417141, 384898299]], ""checksum"": 108270286643}
","[decimal_gemm] STRASSEN result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001078
"
16,4,strassen,2,0.001076100001228042,4080,4080,,0,103023116351,"[[336621665, 317050647], [411230686, 427627637]]","{""ok"": true, ""elapsed"": 0.001076100001228042, ""muls"": 4080, ""adds"": 4080, ""sample"": [[336621665, 317050647], [411230686, 427627637]], ""checksum"": 103023116351}
","[decimal_gemm] STRASSEN result shape: 16x16
[decimal_gemm]   digit muls: 4080 digit adds: 4080 time (s): 0.001076
"
16,8,schoolbook,0,0.001408099997206591,4096,4096,,0,9859278407552531912,"[[30011335323255698, 23140344697435524], [30160514139136112, 20911424232053430]]","{""ok"": true, ""elapsed"": 0.001408099997206591, ""muls"": 4096, ""adds"": 4096, ""sample"": [[30011335323255698, 23140344697435524], [30160514139136112, 20911424232053430]], ""checksum"": 9859278407552531912}
","[decimal_gemm] SCHOOLBOOK result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001408
"
16,8,schoolbook,1,0.0013545999972848222,4096,4096,,0,9044420647170172804,"[[28990514045527250, 40971630001621666], [27594872649352291, 39757934621370040]]","{""ok"": true, ""elapsed"": 0.0013545999972848222, ""muls"": 4096, ""adds"": 4096, ""sample"": [[28990514045527250, 40971630001621666], [27594872649352291, 39757934621370040]], ""checksum"": 9044420647170172804}
","[decimal_gemm] SCHOOLBOOK result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001355
"
16,8,schoolbook,2,0.0013866000081179664,4096,4096,,0,10589226410170829883,"[[49918465777150179, 38220256457061504], [52209422561854842, 37211098286449865]]","{""ok"": true, ""elapsed"": 0.0013866000081179664, ""muls"": 4096, ""adds"": 4096, ""sample"": [[49918465777150179, 38220256457061504], [52209422561854842, 37211098286449865]], ""checksum"": 10589226410170829883}
","[decimal_gemm] SCHOOLBOOK result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001387
"
16,8,karatsuba,0,0.0015555999998468906,4096,4096,,0,10442801148137583246,"[[25904778120690690, 34424513018247048], [29722874822693025, 23853748505453933]]","{""ok"": true, ""elapsed"": 0.0015555999998468906, ""muls"": 4096, ""adds"": 4096, ""sample"": [[25904778120690690, 34424513018247048], [29722874822693025, 23853748505453933]], ""checksum"": 10442801148137583246}
","[decimal_gemm] KARATSUBA result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001556
"
16,8,karatsuba,1,0.001370199999655597,4096,4096,,0,9775086345459534441,"[[19748543809925949, 32044305190804609], [33293417167735526, 40844190599016064]]","{""ok"": true, ""elapsed"": 0.001370199999655597, ""muls"": 4096, ""adds"": 4096, ""sample"": [[19748543809925949, 32044305190804609], [33293417167735526, 40844190599016064]], ""checksum"": 9775086345459534441}
","[decimal_gemm] KARATSUBA result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001370
"
16,8,karatsuba,2,0.001364399999147281,4096,4096,,0,10645588409938173021,"[[54172898501469687, 51408894497713862], [45816106802326702, 47490149361498721]]","{""ok"": true, ""elapsed"": 0.001364399999147281, ""muls"": 4096, ""adds"": 4096, ""sample"": [[54172898501469687, 51408894497713862], [45816106802326702, 47490149361498721]], ""checksum"": 10645588409938173021}
","[decimal_gemm] KARATSUBA result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001364
"
16,8,strassen,0,0.0013659999967785552,4096,4096,,0,10920235984354143536,"[[71050982259394377, 47689213863651181], [44719863406676461, 37605872960850993]]","{""ok"": true, ""elapsed"": 0.0013659999967785552, ""muls"": 4096, ""adds"": 4096, ""sample"": [[71050982259394377, 47689213863651181], [44719863406676461, 37605872960850993]], ""checksum"": 10920235984354143536}
","[decimal_gemm] STRASSEN result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001366
"
